Gene.1	Gene.2	cor.1	cor.2	cor.diff	p.1	p.2	p.diffcor	q.1	q.2	q.diffcor	type
SULF1,MRAP2	SULF1	MRAP2	0.835133793945872	0.0772855133614627	-0.757848280584409	8.55888928327681e-19	0.49561626747186	2.18034479360085e-11	7.24937687879329e-18	0.5708572888068	2.23893229717248e-07	same signed
ZBTB38,MTMR7	ZBTB38	MTMR7	0.809672863304958	0.126347866854196	-0.683324996450763	6.35688692136808e-17	0.264085739647206	3.00645996986759e-09	4.56852606735986e-16	0.335612742663092	5.75366811511415e-06	same signed
TASOR2,MYSM1	TASOR2	MYSM1	0.827919227392449	0.275996249413971	-0.551922977978478	3.11457743442703e-18	0.013209548246166	9.70538978073421e-08	2.50483110459374e-17	0.0237370785102352	6.91431277131948e-05	same signed
ZBTB38,MYSM1	ZBTB38	MYSM1	0.811886857273734	0.217323019221753	-0.59456383805198	4.4868422801648e-17	0.0528168761711602	6.21085607388494e-08	3.26663723978085e-16	0.0820940654126497	5.06669574254728e-05	same signed
PCDHGC4,N4BP2	PCDHGC4	N4BP2	0.804099706073214	0.21263478668542	-0.591464919387795	1.49810795596276e-16	0.0582718037446327	1.10462980762449e-07	1.04369762541397e-15	0.0895619762788527	7.59906006618004e-05	same signed
PKP2,N4BP2	PKP2	N4BP2	0.833492384624194	0.272175339896859	-0.561317044727335	1.15449843829322e-18	0.0145901288230362	4.66972880364125e-08	9.65764658407042e-18	0.0259690895529562	4.08367783878427e-05	same signed
SULF1,NBEA	SULF1	NBEA	0.805130358437989	0.136216596343179	-0.66891376209481	1.28113988254628e-16	0.228277357903366	6.86671586258569e-09	8.97568361595567e-16	0.296130577080951	1.04050014943979e-05	same signed
PKP2,NCOA2	PKP2	NCOA2	0.821086383937092	0.278668541959681	-0.542417841977411	1.00285708674e-17	0.0123126361054898	2.12264686938468e-07	7.7151514681809e-17	0.0222756224711476	0.000122076597354305	same signed
PCDHGC4,NFAT5	PCDHGC4	NFAT5	0.802649158300569	0.273136427566807	-0.529512730733761	1.86420491083862e-16	0.0142316197350254	9.46429503212443e-07	1.28853657077279e-15	0.0253897604220202	0.000349004728040716	same signed
PCDHGC5,NFAT5	PCDHGC5	NFAT5	0.823109516356835	0.228551336146273	-0.594558180210562	7.13089002321674e-18	0.041437356301673	2.96654438791677e-08	5.55641008656676e-17	0.0661733487875789	2.92510305261948e-05	same signed
PKP2,NRIP1	PKP2	NRIP1	0.818452494560446	0.213244256915143	-0.605208237645303	1.55338618995168e-17	0.0575377212669723	2.78872616110704e-08	1.17623997683021e-16	0.0885619562306001	2.79020664661315e-05	same signed
SEMA3D,NWD2	SEMA3D	NWD2	0.803832499904569	0.254008438818565	-0.549824061086004	1.55988757974245e-16	0.02299055156026	4.55169472557415e-07	1.08493832921811e-15	0.0390910047735544	0.000209576286473941	same signed
PKP2,OSBPL8	PKP2	OSBPL8	0.810550826430507	0.138326300984529	-0.672224525445978	5.5396400809605e-17	0.22108493210046	4.25334834019964e-09	4.00092892414425e-16	0.288084510541055	7.32610716477611e-06	same signed
SULF1,OXR1	SULF1	OXR1	0.824369202580448	0.194655414908579	-0.629713787671869	5.7541521437747e-18	0.0835871049719868	7.5882415906392e-09	4.51999204125327e-17	0.123274862950056	1.12478074876882e-05	same signed
PKP2,PCDHAC2	PKP2	PCDHAC2	0.823147688666641	0.0414439756211908	-0.78170371304545	7.08486295268419e-18	0.715104670958206	2.40267805651229e-11	5.52225328034915e-17	0.770024704255212	2.36911368870544e-07	same signed
SULF1,PCDHAC2	SULF1	PCDHAC2	0.809023934038249	0.203844350679794	-0.605179583358455	7.03427019418692e-17	0.0697334628593362	5.1276296098024e-08	5.03656322071437e-16	0.10504415634971	4.37721356205115e-05	same signed
PCDHGA3,PCDHGA12	PCDHGA3	PCDHGA12	0.809749207924571	0.276746366619784	-0.533002841304787	6.28145093733026e-17	0.0129522388301256	5.74167245304125e-07	4.51669774693555e-16	0.0233208373365912	0.000246461199484139	same signed
RANBP3L,PCDHGA3	RANBP3L	PCDHGA3	0.8412031912051	0.25464135021097	-0.586561840994129	2.7488822817215e-19	0.0226402768025699	1.01311437017415e-08	2.43939100807941e-18	0.0385580649469905	1.36762600398027e-05	same signed
SLC39A12,PCDHGA3	SLC39A12	PCDHGA3	0.874489445356338	0.320135958743554	-0.554353486612785	2.0342854526582e-22	0.00379255776607933	1.39615274896698e-09	2.49517475500908e-21	0.00765872409712802	3.47944278549423e-06	same signed
SEMA3D,PCDHGC5	SEMA3D	PCDHGC5	0.820322937740963	0.293319268635724	-0.527003669105238	1.13930912134497e-17	0.00827617839928389	3.7813380071583e-07	8.72425680770056e-17	0.0155569864342062	0.000184299143375123	same signed
PKP2,PEG3	PKP2	PEG3	0.82402565179219	0.11826066572902	-0.70576498606317	6.10186410217109e-18	0.296124802502254	4.48381998197078e-10	4.78263465826898e-17	0.370213682286856	1.61838058569917e-06	same signed
SPP1,PHLDB1	SPP1	PHLDB1	0.806733595449861	0.231082981715893	-0.575650613733968	1.0025255071876e-16	0.0391751399794426	1.62391430968967e-07	7.08300542685895e-16	0.0629435027560793	0.000100203094886906	same signed
SULF1,PIGCP1	SULF1	PIGCP1	0.846661831507424	0.146015002344116	-0.700646829163308	9.49657483686561e-20	0.19622475678608	7.32680582871126e-11	8.81002911530819e-19	0.259920355101277	4.81848041710398e-07	same signed
SULF1,PITPNB	SULF1	PITPNB	0.803794327594763	0.236122831692452	-0.567671495902311	1.56891088253018e-16	0.034977117700353	2.5142155490876e-07	1.09095773529952e-15	0.0568959364019402	0.000137285249212904	same signed
SULF1,PJA2	SULF1	PJA2	0.822269725541092	0.181106422878575	-0.641163302662518	8.21947876018733e-18	0.10790177704972	5.81301229374276e-09	6.37100436196661e-17	0.154286544901347	9.24295987484229e-06	same signed
SCYL2,PKP2	SCYL2	PKP2	0.803565293735924	0.173792780121894	-0.62977251361403	1.62411443467679e-16	0.123135989220133	3.0381333671059e-08	1.12782252706419e-15	0.173197310695293	2.96986703416313e-05	same signed
SMG8,PKP2	SMG8	PKP2	0.807993281673474	0.296999531176746	-0.510993750496728	8.25501837029573e-17	0.00746645813247651	1.30805196563166e-06	5.87427314447523e-16	0.0141708657293691	0.000432643433830395	same signed
TTC3P1,PKP2	TTC3P1	PKP2	0.820055731572317	0.023159868729489	-0.796895862842828	1.19116164362862e-17	0.838419702132555	1.68074443251953e-11	9.10758152704238e-17	0.873183483442793	2.0061630927253e-07	same signed
WDR17,PKP2	WDR17	PKP2	0.818414322250639	0.0616268166901078	-0.756787505560531	1.5631874763673e-17	0.58709646781404	9.61253299180953e-11	1.18339819809364e-16	0.656443835182064	5.74915974943816e-07	same signed
ZDBF2,PKP2	ZDBF2	PKP2	0.851738748711684	0.0518752930145335	-0.799863455697151	3.4031006779049e-20	0.647676678712728	6.63469279515994e-13	3.29871771975674e-19	0.71107166131842	2.82124139050488e-08	same signed
ZNF770,PKP2	ZNF770	PKP2	0.827995572012062	0.312541022034693	-0.51545454997737	3.07326178931496e-18	0.00476460508574891	3.46857290001168e-07	2.4727145982026e-17	0.00942124186813265	0.000173981666991053	same signed
SULF1,PLEKHM3	SULF1	PLEKHM3	0.814787952819025	0.147679324894515	-0.66710862792451	2.82253998801773e-17	0.191118931269647	3.82885678718026e-09	2.08969501260961e-16	0.254037024615512	6.78635666070439e-06	same signed
SULF1,PPM1E	SULF1	PPM1E	0.826125128831545	0.156235349273324	-0.669889779558221	4.25477118007114e-18	0.166378898613207	1.49026435636301e-09	3.38072591834767e-17	0.225230983494095	3.63411379125267e-06	same signed
SEMA3D,PTPRR	SEMA3D	PTPRR	0.820017559262511	0.288466947960619	-0.531550611301892	1.1987521530265e-17	0.00946092930755758	3.29780819763315e-07	9.16242628783409e-17	0.0175553573463677	0.00016798826012389	same signed
SULF1,RAB3B	SULF1	RAB3B	0.837882200251937	0.162142522269105	-0.675739677982833	5.14713534198341e-19	0.150732257463895	4.48010295528434e-10	4.44986485940656e-18	0.206694177062396	1.61838058569917e-06	same signed
SULF1,RASA1	SULF1	RASA1	0.827881055082643	0.261556493202063	-0.56632456188058	3.13543538176469e-18	0.0191002361543519	5.83323085390219e-08	2.52095007300024e-17	0.0330971229445514	4.82810556811648e-05	same signed
SULF1,RASGRP1	SULF1	RASGRP1	0.830209565980837	0.193272386310361	-0.636937179670476	2.08048182476759e-18	0.0858494974147297	3.72942343673799e-09	1.69919293996699e-17	0.12621665404813	6.69486611831793e-06	same signed
SEMA3D,ROBO2	SEMA3D	ROBO2	0.809520174065733	0.28497421472105	-0.524545959344682	6.51038290277692e-17	0.0104031083970696	7.70356848533993e-07	4.67439570079487e-16	0.0191313928552973	0.000303503824517437	same signed
SULF1,SACS	SULF1	SACS	0.820055731572317	0.220557899671824	-0.599497831900494	1.19116164362862e-17	0.0493026722083593	3.066605547275e-08	9.10758152704238e-17	0.0772257339944275	2.98483378648007e-05	same signed
TASP1,SACS	TASP1	SACS	0.858953315265107	0.28089545241444	-0.578057862850667	7.39855468568483e-21	0.0116060971223198	2.83390089172997e-09	7.66594286661776e-20	0.02111760165018	5.56527226468922e-06	same signed
SEMA3D,SCN3B	SEMA3D	SCN3B	0.842233843569874	0.28187998124707	-0.560353862322804	2.25602819107893e-19	0.0113051508527703	2.47186711099801e-08	2.01824225018494e-18	0.0206228583438124	2.53659423756518e-05	same signed
SULF1,SEMA3E	SULF1	SEMA3E	0.827384815055159	0.234786685419597	-0.592598129635562	3.41913865817779e-18	0.0360516005726312	2.35237238577213e-08	2.7401156669531e-17	0.0584509027280689	2.45469697662011e-05	same signed
SULF1,SLC25A46	SULF1	SLC25A46	0.827613848913998	0.248898265353962	-0.578715583560036	3.28525463727189e-18	0.0259915001316913	3.81542286653769e-08	2.63642265896313e-17	0.0436302522565608	3.51569059786307e-05	same signed
SULF1,SLC6A15	SULF1	SLC6A15	0.842997289766004	0.138021565869667	-0.704975723896337	1.94708065770428e-19	0.222113876468529	8.80047146267771e-11	1.75261988933829e-18	0.289243573852836	5.44317960438079e-07	same signed
SULF1,SPHKAP	SULF1	SPHKAP	0.801962056724052	0.144280356305673	-0.657681700418379	2.06631473514671e-16	0.201649851358989	1.25391694805188e-08	1.4235344932705e-15	0.266091588931661	1.59460969849257e-05	same signed
SULF1,SUCLA2	SULF1	SUCLA2	0.822460587090125	0.163173933427098	-0.659286653663027	7.95884168631416e-18	0.148117013632089	2.9336615359199e-09	6.17665197684692e-17	0.203561336252382	5.68646409185184e-06	same signed
SYNJ1,SULF1	SYNJ1	SULF1	0.805741115394892	0.130496952648851	-0.675244162746041	1.16718878926207e-16	0.248593705879208	5.25004573148635e-09	8.20335869602314e-16	0.318636975159681	8.6347695367935e-06	same signed
TOGARAM1,SULF1	TOGARAM1	SULF1	0.826850402717868	0.269151429910924	-0.557698972806945	3.7522853449335e-18	0.015769510392737	8.51140964375219e-08	2.99584417011594e-17	0.0278541161115544	6.33585421297384e-05	same signed
TRIQK,SULF1	TRIQK	SULF1	0.824254685651029	0.275550867323019	-0.548703818328009	5.86787971101252e-18	0.0133644130347865	1.39042047209159e-07	4.60592372609134e-17	0.023988501024323	8.89086337229988e-05	same signed
TTC3P1,SULF1	TTC3P1	SULF1	0.806809940069473	0.23019221753399	-0.576617722535484	9.90830197249523e-17	0.0399590840116566	1.56443965115827e-07	7.00335792545875e-16	0.0640657052638821	9.72691470703414e-05	same signed
UBR3,SULF1	UBR3	SULF1	0.821315417795931	0.257993436474449	-0.563321981321482	9.65088359988992e-18	0.020860006222489	1.01111733430415e-07	7.43669919122094e-17	0.035817250256885	7.12336612656713e-05	same signed
ZBTB11,SULF1	ZBTB11	SULF1	0.820857350078253	0.219573370839194	-0.60128397923906	1.04204706575213e-17	0.0503512370369285	2.7242439637476e-08	8.0049701206127e-17	0.0786788744718841	2.74588051469523e-05	same signed
ZNF804A,SULF1	ZNF804A	SULF1	0.806046493873344	0.0977262072198781	-0.708320286653466	1.11393482820766e-16	0.388467594363444	1.52820689436339e-09	7.84179183467697e-16	0.465967565349102	3.66102947484497e-06	same signed
ZBTB38,TMEM161B	ZBTB38	TMEM161B	0.879528190250792	0.349062353492733	-0.530465836758059	5.71813152061376e-23	0.00150652848672032	2.07130224083585e-09	7.46788305882771e-22	0.00330124330965049	4.47676917045096e-06	same signed
PKP2,CACNG2	PKP2	CACNG2	0.81894873458793	-0.11966713548992	-0.93861587007785	1.43123198476649e-17	0.29037705588638	3.95239396766556e-14	1.08684014106559e-16	0.364019863097086	8.96351570744969e-09	diff signed
PKP2,CNTNAP5	PKP2	CNTNAP5	0.840630606558003	-0.00450070323488045	-0.845131309792883	3.06595798399987e-19	0.968394374596022	3.11306536104894e-13	2.7072435658877e-18	0.975818131466967	1.92546205646238e-08	diff signed
PKP2,DOK6	PKP2	DOK6	0.815016986677864	-0.0713548992030005	-0.886371885880864	2.72018382166138e-17	0.529365081637761	5.88862292261183e-13	2.01689950423862e-16	0.602806422919521	2.82124139050488e-08	diff signed
PKP2,GAD2	PKP2	GAD2	0.814253540481734	-0.106211908110642	-0.920465448592377	3.07599185931502e-17	0.348402375871296	1.38111744263369e-13	2.27039814421756e-16	0.425106507980938	1.34236920626815e-08	diff signed
PKP2,GRIP1	PKP2	GRIP1	0.817994426842768	-0.101078293483357	-0.919072720326125	1.67500791034587e-17	0.372322866127911	1.0547118733939e-13	1.26472977337036e-16	0.449623720509649	1.19597470815691e-08	diff signed
PKP2,HS6ST2	PKP2	HS6ST2	0.8181852883918	-0.0782700421940928	-0.896455330585893	1.62325752242441e-17	0.490124832708978	2.86215495748365e-13	1.22720779528874e-16	0.565592152560659	1.92546205646238e-08	diff signed
PKP2,KCND2	PKP2	KCND2	0.8081459709127	-0.0671354899203001	-0.875281460833	8.06210249373902e-17	0.554054441859421	1.68509650677606e-12	5.74227938563135e-16	0.625940527407393	4.1929874813597e-08	diff signed
PKP2,KCNIP4	PKP2	KCNIP4	0.827842882772836	-0.0117674636661978	-0.839610346439034	3.15642784944833e-18	0.917488012112604	1.4130918657429e-12	2.53695898129749e-17	0.936279351631668	4.1929874813597e-08	diff signed
PKP2,LRRTM3	PKP2	LRRTM3	0.818796045348704	-0.102344116268167	-0.921140161616871	1.46779703033198e-17	0.366333921536906	8.92619311798626e-14	1.11368684311601e-16	0.44350762970956	1.19597470815691e-08	diff signed
PKP2,NBEA	PKP2	NBEA	0.800702370500439	-0.0431082981715893	-0.843810668672028	2.49287065516634e-16	0.704182535894272	1.12123643702944e-11	1.70683919553541e-15	0.760571334256568	1.65835987724736e-07	diff signed
PKP2,NCR3LG1	PKP2	NCR3LG1	0.80295453677902	-0.0887716830754805	-0.891726219854501	1.78061265135428e-16	0.433598088559357	1.24944499191315e-12	1.23271134772279e-15	0.510990911615705	4.1929874813597e-08	diff signed
PKP2,NEXMIF	PKP2	NEXMIF	0.805321219987021	-0.0341537740271917	-0.839474994014213	1.24442733532979e-16	0.76359706796444	9.49351708356971e-12	8.725663203433e-16	0.811336791077939	1.46795881283968e-07	diff signed
PKP2,NXPH1	PKP2	NXPH1	0.805817460014505	-0.0990389123300516	-0.904856372344557	1.15365016985936e-16	0.382096010954558	5.61772850460329e-13	8.11105398645933e-16	0.459514938308558	2.82124139050488e-08	diff signed
PKP2,PCDHGC4	PKP2	PCDHGC4	0.879719051799824	-0.0113924050632911	-0.891111456863115	5.44371247750584e-23	0.920109097865084	2.22044604925031e-16	7.12645449367599e-22	0.938372832931735	1.51070489451399e-10	diff signed
PKP2,PCDHGC5	PKP2	PCDHGC5	0.818070771462381	-0.0382090951711205	-0.856279866633502	1.6541199386027e-17	0.736496286350459	1.66466840312296e-12	1.2495682972449e-16	0.788344123215602	4.1929874813597e-08	diff signed
PRKG2,PKP2	PRKG2	PKP2	0.805435736916441	-0.022948898265354	-0.828384635181795	1.22288793431437e-16	0.839871958126183	1.48521195342255e-11	8.58082381450337e-16	0.874377402867412	1.8900291598456e-07	diff signed
RGS7BP,PKP2	RGS7BP	PKP2	0.815856777493606	-0.00928270042194093	-0.825139477915547	2.37458685705576e-17	0.934867770811836	7.45381534272838e-12	1.76927303741342e-16	0.949917368473632	1.30032955394718e-07	diff signed
SLC32A1,PKP2	SLC32A1	PKP2	0.809482001755926	-0.0858884200656353	-0.895370421821561	6.54931064336304e-17	0.448738236388626	6.32605079431414e-13	4.7014027924509e-16	0.525722700398122	2.82124139050488e-08	diff signed
TBC1D9,PKP2	TBC1D9	PKP2	0.809596518685346	-0.030309423347398	-0.839905942032744	6.4331943546954e-17	0.789553558250535	6.69264643704537e-12	4.62102320001153e-16	0.83302930814448	1.26483767293184e-07	diff signed
ZFPM2,PKP2	ZFPM2	PKP2	0.815016986677864	-0.050210970464135	-0.865227957141999	2.72018382166138e-17	0.658263761381411	1.47282186446773e-12	2.01689950423862e-16	0.720510359770486	4.1929874813597e-08	diff signed
